ENT,MUN,LOC,TIPOLOC,OTROTIPO_C,DIS_TRANS,AUTO,MICRO,CAMION,TAXI,BICI,BARCO,AUTOCAB,MICROCAB,CAMIONCAB,TAXICAB,BICICAB,BARCOCAB,TRANSPRIN,FRECUENCIA,TIEMPO,ABASTECIM,AGUACOB,AGUAFUEN,AGUAOFUEN_C,DRENAJE,DRENAJECOB,DDRENAJE,ODDRENAJE_C,LIMCALLE,RECBASURA,DESBASURA,ODESBASURA_C,ALUMBRADO,ENFUENTE,ENOFUENTE_C,ALUMBCOB,MANZANA,RECUBCOB,BANQUETAS,PLAZA,CANCHA,PARQUE,BIBLIOTECA,CULTURA,SALON,FRIJOL,MAIZ,TORTILLA,PAN,ARROZ,LECHE,HUEVO,CARNE,POLLO,PESCADO,FRUTA,TIANGUIS,ABARROTE,DICONSA,LICONSA,FARMACIA,PAPELERIA,FERRETERIA,ROPA,LOZA,MUEBLE,MATERIAL,GAS,GOB_EDO,GOB_MUN,ORG_NG,OTRO_CC,OTRO_CD_C,CLINICA,MEDICO,PARTERA,BRIGADA,PROMOTOR,CURANDERO,TELEFONO,INTERNET,SENALCEL,TELEVISIONA,TELEVISIONP,DINERO,LTRABAJO,ACTAGR_V,ACTAGR_CF,ACTAGR_NO,ACTPEC_V,ACTPEC_CF,ACTPEC_NO,ACTMIN_V,ACTMIN_CF,ACTMIN_NO,ACTFOR_V,ACTFOR_CF,ACTFOR_NO,ACTREC_V,ACTREC_CF,ACTREC_NO,ACTPES_V,ACTPES_CF,ACTPES_NO,ACTART_V,ACTART_CF,ACTART_NO,OTRAACT_V,OTRAACT_CF,OTRAACT_NO,OTRAACT_C,ACT_PRIN,OACT_PRIN_C,PRODUCTO_C1,PRODUCTO_C2,PRODUCTO_C3,AUTMUN,OTRAMUN_C,CEJIDAL,INDIGENA,TRADICIONAL,POLICIA,CONFLICTO1,CONFLICTO2,CONFLICTO3,CONFLICTO4,CONFLICTO5,OCONF,OCONF_D_C,SEQUIA,HELADA,INUNDACION,INCENDIO,TEMBLOR,CICLON,OTRO_DANO,OTRO_DANO_DES_C,AIRE,MOTOR,BASURERO,RUIDO,AGUA,A_NEGRA,RIOS,PESTICIDAS,TERRENOS,PLAGAS,OCONT,OCONT_D_C,HABLALI,USOESC,USOIGL,USOFEST,USOCOMP,USOFAM,USOHOG,PROBLEMA,PROBLEMA_O_C,POBTOT,TAMLOC,LOC_LENGUA40PC
09,009,0275,02,,3,,,,,,,,,,,,,,,,2,2,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,5,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,2,01,02,,04,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,10,,38,1,3
09,009,0276,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,1,01,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,10,,27,1,3
09,009,0277,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,03,,546,4,3
09,009,0278,02,,3,,,,,,,,,,,,,,,,1,4,1,,3,,,,2,3,5,,1,1,,4,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,1,01,,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111115,,,5,087,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,9,9,9,9,9,9,01,,63,1,3
09,009,0280,02,,1,2,3,5,8,2,4,,1,1,,,,2,5,20,4,,,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,7,2,4,2,4,5,7,1,4,3,,,03,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112015,112047,,6,,1,4,6,8,2,4,6,7,2,4,,2,3,6,8,2,4,6,,2,3,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,05,,11,1,3
09,009,0281,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,7,2,4,2,4,5,7,1,4,3,01,02,,04,05,,,,09,,,03,,,06,,,09,,,03,04,,,311,2,,112008,112007,,6,,1,4,6,8,2,4,6,7,2,4,,1,3,6,7,2,4,6,,2,4,6,8,2,4,6,8,1,4,6,,3,,,,,,,01,,27,1,3
09,009,0282,02,,1,1,4,6,8,2,4,1,,,,,,1,4,40,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,,03,04,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112042,,,6,,2,4,6,8,2,4,6,7,2,4,,1,4,6,7,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,20,1,3
09,009,0283,02,,1,2,3,6,7,2,4,,1,,1,,,2,4,20,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,5,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112022,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,5,8,1,3,01,,50,1,3
09,009,0284,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,3,01,,,,,06,,,09,,,03,04,,,,,09,,,03,,,06,,1,,111115,,,6,,2,4,5,8,2,4,6,8,1,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,66,1,3
09,009,0285,03,,3,,,,,,,,,,,,,,,,2,2,1,,1,2,5,,2,3,5,,1,1,,3,1,3,5,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,5,2,3,6,8,2,3,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,02,,04,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,1,4,6,,2,4,6,8,2,4,5,8,1,4,6,,1,2,4,6,8,2,3,01,,351,3,3
09,009,0286,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,1,1,3
09,009,0288,02,,3,,,,,,,,,,,,,,,,2,1,1,,1,1,5,,2,3,5,,1,1,,1,3,,,2,4,6,8,2,4,1,4,6,7,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,02,,04,,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,111066,111016,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,03,,59,1,3
09,009,0289,02,,3,,,,,,,,,,,,,,,,1,1,1,,1,4,3,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,7,2,4,,1,3,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,06,,72,1,3
09,009,0290,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,5,1,3
09,009,0291,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,06,,21,1,3
09,009,0292,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,1,1,1,5,2,4,6,8,2,4,2,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,,03,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112022,112017,,5,998,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,591,4,3
09,009,0294,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,5,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,1,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,7,1,3
09,009,0297,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,1,9,9,2,4,6,8,2,4,2,4,5,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,7,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,03,,390,3,3
09,009,0301,02,,3,,,,,,,,,,,,,,,,2,4,7,095,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,5,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,7,2,4,2,3,6,8,1,4,3,,,03,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,999999,,,6,,2,4,6,8,2,4,6,7,1,4,,1,3,6,7,2,4,6,,2,4,6,8,2,4,6,8,1,4,6,,1,9,9,9,9,9,9,01,,86,1,3
09,009,0302,01,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,,03,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112022,,,6,,2,4,6,8,2,4,6,7,1,4,,2,4,6,8,2,4,6,,2,4,5,8,2,4,6,8,2,3,6,,3,,,,,,,01,,4,1,3
09,009,0303,03,,3,,,,,,,,,,,,,,,,2,1,1,,3,,,,2,3,5,,3,,,,1,5,5,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,3,5,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,7,2,4,2,3,5,8,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,5,7,2,4,6,8,2,4,,2,4,6,8,2,4,6,,1,4,5,8,2,3,6,8,2,4,6,,1,9,9,9,9,9,9,05,,183,2,3
09,009,0304,02,,3,,,,,,,,,,,,,,,,2,1,7,095,3,,,,2,3,5,,1,2,,3,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,7,2,4,2,3,6,8,1,4,3,,02,,,05,,,,09,,02,,,05,,,,09,,,03,,,06,,4,,999999,999999,999999,6,,2,4,6,8,1,4,6,7,1,4,,1,3,6,7,2,4,6,,2,4,6,8,2,4,6,8,1,3,6,,3,,,,,,,09,,45,1,3
09,009,0305,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,08,,166,2,3
09,009,0306,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,08,,33,1,3
09,009,0309,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,2,1,3
09,009,0310,02,,3,,,,,,,,,,,,,,,,1,2,1,,1,2,2,,2,3,5,,1,1,,4,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,7,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,06,,58,1,3
09,009,0312,02,,3,,,,,,,,,,,,,,,,1,1,1,,1,1,5,,2,4,,,1,1,,1,3,,,2,4,6,8,2,4,2,4,5,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,01,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,10,,27,1,3
09,009,0313,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,4,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,1,01,,,04,,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112007,,,5,087,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,5,8,2,4,6,,1,9,9,9,9,9,9,10,,17,1,3
09,009,0314,02,,3,,,,,,,,,,,,,,,,1,2,1,,1,2,5,,1,3,5,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,7,2,4,6,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,7,1,4,2,4,5,7,1,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,1,4,6,7,1,4,,1,3,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,9,9,9,9,9,9,01,,182,2,3
09,009,0315,02,,3,,,,,,,,,,,,,,,,1,4,1,,3,,,,2,3,5,,1,1,,3,3,,,2,4,5,8,2,4,1,3,6,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,7,2,4,6,8,2,4,6,,1,2,4,5,8,1,3,01,,512,4,3
09,009,0316,03,,1,2,3,6,8,2,4,,3,,,,,2,2,40,1,1,1,,3,,,,2,3,5,,1,1,,4,1,4,5,2,4,6,8,2,4,1,4,5,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,7,1,4,,1,4,6,7,1,4,6,,1,4,6,7,2,4,6,8,2,4,6,,1,2,4,5,8,1,3,06,,301,3,3
09,009,0317,02,,3,,,,,,,,,,,,,,,,1,2,1,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,03,,230,2,3
09,009,0318,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,7,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,105,2,3
09,009,0319,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,01,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,5,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,06,,66,1,3
09,009,0321,02,,1,2,3,6,7,2,3,,1,,1,,3,2,4,20,2,3,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,2,,02,,,,06,,,09,,02,,,,06,,,09,,,03,04,,,463,1,,111096,111025,,6,,2,4,6,8,2,4,6,7,2,4,,2,4,6,8,2,4,6,,2,4,5,8,2,4,5,8,1,4,6,,3,,,,,,,06,,13,1,3
09,009,0322,02,,1,2,3,6,7,2,4,,1,,3,,,2,4,25,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,7,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,251,3,3
09,009,0323,02,,3,,,,,,,,,,,,,,,,1,1,1,,3,,,,1,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,3,6,8,2,4,1,3,6,8,1,4,2,4,6,8,,2,4,6,7,1,4,2,3,5,7,1,4,3,,,03,,05,,,,09,,02,,,,06,,,09,,,03,,,06,,4,,999999,,,4,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,3,12,,129,2,3
09,009,0326,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,4,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,5,022,2,4,6,8,2,4,6,8,2,4,,1,4,6,7,2,4,6,,2,4,6,8,2,4,6,8,1,4,6,,3,,,,,,,01,,17,1,3
09,009,0328,02,,1,1,4,6,7,2,4,1,,,1,,,1,4,5,1,2,1,,1,2,5,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,2,3,6,8,1,3,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,1,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,72,1,3
09,009,0332,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,06,,29,1,3
09,009,0333,02,,1,2,3,6,8,2,4,,1,,,,,2,4,10,1,1,1,,1,1,5,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,2,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,02,,31,1,3
09,009,0337,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,1,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,10,,41,1,3
09,009,0338,02,,3,,,,,,,,,,,,,,,,1,1,1,,1,1,4,,1,3,5,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,02,,04,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111115,,,6,,1,4,6,8,2,4,6,8,2,4,,1,3,6,8,1,4,6,,2,4,6,8,2,3,6,8,2,4,6,,1,9,9,9,9,9,9,05,,71,1,3
09,009,0340,02,,3,,,,,,,,,,,,,,,,1,1,1,,1,2,4,,1,3,5,,1,1,,3,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,1,01,02,,04,05,,,,09,,,03,04,05,,,,09,,,03,,,06,,1,,111115,,,5,998,1,4,5,7,2,4,6,7,2,4,,1,3,6,7,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,4,06,,133,2,3
09,009,0341,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,4,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,1,4,3,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,6,,1,4,6,8,2,4,6,7,1,4,,1,3,6,8,2,4,5,101,2,4,5,8,2,4,6,8,1,3,6,,3,,,,,,,01,,20,1,3
09,009,0342,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,3,5,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,1,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,7,1,4,,2,3,6,8,2,4,6,,2,4,6,7,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,08,,121,2,3
